"id_in_session","session_code","body"
4,"ot0ui8sk","let's call it hourglass"
5,"ot0ui8sk","Can we call that Flying Angel?"
1,"ot0ui8sk","Alright"
3,"ot0ui8sk","ok that is figure 5 for me also"
9,"ot0ui8sk","okay, your fig 3 is my 4"
3,"ot0ui8sk","we can call it knife"
2,"ot0ui8sk","thats my fig 4 - two ducks kissing"
6,"ot0ui8sk","sure"
3,"ot0ui8sk","then the last one for me would be figure 2"
3,"ot0ui8sk","for whatever is left"
1,"ot0ui8sk","My 4 looks like antennae"
5,"ot0ui8sk","Ok, Angel"
3,"ot0ui8sk","you can call it whatever you'd like"
2,"ot0ui8sk","what should we call it kissing?"
5,"ot0ui8sk","Last figure, figure 4"
1,"ot0ui8sk","And are symmetrical"
6,"ot0ui8sk","wind i guess"
5,"ot0ui8sk","Kinda"
4,"ot0ui8sk","does it curl in on itself?"
3,"ot0ui8sk","sure"
1,"ot0ui8sk","Yes"
3,"ot0ui8sk","hi"
6,"ot0ui8sk","hi"
7,"ot0ui8sk","hello"
4,"ot0ui8sk","hello!"
2,"ot0ui8sk","hi"
3,"ot0ui8sk","figure 1 for me looks something like an apron"
6,"ot0ui8sk","sure"
8,"ot0ui8sk","hi"
7,"ot0ui8sk","same"
3,"ot0ui8sk","the top part looks like an upside down triangle"
5,"ot0ui8sk","Hi, my figure 1 looks like a shield"
2,"ot0ui8sk","let me start with my fig 1"
7,"ot0ui8sk","yep"
4,"ot0ui8sk","yup, go ahead"
3,"ot0ui8sk","and below another triangle that is facing the correct way"
8,"ot0ui8sk","sure"
3,"ot0ui8sk","figure 1 for you as well?"
7,"ot0ui8sk","yes"
9,"ot0ui8sk","my fig 1 looks like a shield"
6,"ot0ui8sk","looks like a magnet to me "
3,"ot0ui8sk","ok wanna call it apron?"
2,"ot0ui8sk","my fig one looks like an unnsymmetrical angel"
6,"ot0ui8sk","horseshoe magnet"
2,"ot0ui8sk","with a longer left arm"
7,"ot0ui8sk","ok"
4,"ot0ui8sk","is it symmetrical?"
3,"ot0ui8sk","ok "
5,"ot0ui8sk","Does it have pointy edges?"
3,"ot0ui8sk","my figure 2 looks like some bug antennas"
3,"ot0ui8sk","it is symmetrical"
7,"ot0ui8sk","figure 4 for me"
2,"ot0ui8sk","what fig is that for you?"
3,"ot0ui8sk","ok"
4,"ot0ui8sk","kind of like an hourglass?"
3,"ot0ui8sk","antennas is a fine name?"
7,"ot0ui8sk","yes"
3,"ot0ui8sk","ok"
4,"ot0ui8sk","okay, that's my figure 2"
6,"ot0ui8sk","yeah mine looks like a magnet, sorry for the confusion"
8,"ot0ui8sk","I think that's my 1 too but the right arm is the longer one on mine .."
9,"ot0ui8sk","my figure 2 looks like 2 ducks kissing"
9,"ot0ui8sk","yes it has pointy edges"
3,"ot0ui8sk","figure 3 looks kind of like a flag facing left i guess?"
3,"ot0ui8sk","there is a long area going left"
4,"ot0ui8sk","let's call it apron"
3,"ot0ui8sk","and a part going down"
6,"ot0ui8sk","yes!"
5,"ot0ui8sk","How about we call figure 1 Shield?"
7,"ot0ui8sk","yep fig 3 is flag for me as well"
6,"ot0ui8sk","fig 2"
3,"ot0ui8sk","with a half circle cutout"
4,"ot0ui8sk","my figure 1 curls in on itself"
3,"ot0ui8sk","on the part going down"
6,"ot0ui8sk","sorry lol"
9,"ot0ui8sk","my figure 4 looks like a dress apron"
7,"ot0ui8sk","yes"
3,"ot0ui8sk","ok we'll call it flag"
6,"ot0ui8sk","sure!"
2,"ot0ui8sk","no it should be the left ...looks like a flying person "
7,"ot0ui8sk","alright"
5,"ot0ui8sk","One figure at a time please"
3,"ot0ui8sk","figure 4 looks kinda like a key for me"
3,"ot0ui8sk","the bottom part is long"
5,"ot0ui8sk","Figure 1, call it shield?"
4,"ot0ui8sk","oh that's my figure 5"
3,"ot0ui8sk","or an animal head"
9,"ot0ui8sk","yh, figure 1 is fine as shield"
7,"ot0ui8sk","like a shieldÉ"
6,"ot0ui8sk","it has an upside down triangle on the upper part"
3,"ot0ui8sk","yeah that too"
5,"ot0ui8sk","My figure 2 looks like a flying angel"
3,"ot0ui8sk","we can call it shield"
7,"ot0ui8sk","figure 2 for me"
3,"ot0ui8sk","ok"
7,"ot0ui8sk","ok"
6,"ot0ui8sk","yes it does"
4,"ot0ui8sk","yeah, my figure 1 is the one that curls in on itself"
3,"ot0ui8sk","then the last one"
3,"ot0ui8sk","figure 5 for me"
3,"ot0ui8sk","looks weird"
6,"ot0ui8sk","sure"
3,"ot0ui8sk","i dont know how to describe it honestly"
9,"ot0ui8sk","my fig 2 looks like two ducks kissing"
4,"ot0ui8sk","corners that stick up"
7,"ot0ui8sk","bottom is round"
6,"ot0ui8sk","fig 3 is a bit confusing."
4,"ot0ui8sk","yeah shield is good"
2,"ot0ui8sk","ok my fig 2 looks like a bugs antenna"
3,"ot0ui8sk","yeah kind of"
3,"ot0ui8sk","it's like 2 different parts"
3,"ot0ui8sk","the left side is one shape"
5,"ot0ui8sk","Which figure of yours looks like an angel?"
3,"ot0ui8sk","and hte right side is a different shape"
3,"ot0ui8sk","the right side is longer"
6,"ot0ui8sk","yes, looks like a wind mill"
9,"ot0ui8sk","my figure 5 is what looks like a flying angel"
8,"ot0ui8sk","Is there an hourglass in the center "
7,"ot0ui8sk","looks like a heels shoe"
2,"ot0ui8sk","got 2 pointy edges on the bottom on both sides"
4,"ot0ui8sk","i guess for the other 1 we can call it alien"
3,"ot0ui8sk","yeah i agree"
5,"ot0ui8sk","Ok, do you want to call it Angel?"
8,"ot0ui8sk","Oh that is my fig 5 "
3,"ot0ui8sk","which figure for you?"
7,"ot0ui8sk","figure 5"
3,"ot0ui8sk","we can call it heels"
3,"ot0ui8sk","ok figure 5 for me as well"
7,"ot0ui8sk","yes"
2,"ot0ui8sk","cool lets call it antenna"
8,"ot0ui8sk","okay"
9,"ot0ui8sk","yes, lets call it angel"
3,"ot0ui8sk","ok we are done"
4,"ot0ui8sk","my figure 3 is kinda like a blade"
3,"ot0ui8sk","thanks for cooperating!"
6,"ot0ui8sk","hmm i cant see that"
5,"ot0ui8sk","My figure 3 looks like maybe a stick flag or a state on a map?"
7,"ot0ui8sk","yay"
3,"ot0ui8sk","have a good day :)"
2,"ot0ui8sk","my fig 3 looks like an apron with a triangle at the top"
7,"ot0ui8sk","you too!"
5,"ot0ui8sk","Or maybe a puzzle piece"
4,"ot0ui8sk","yeah"
8,"ot0ui8sk","that is my fig 3 also "
9,"ot0ui8sk","yes, that is also my figure 3"
4,"ot0ui8sk","let's call it flag"
2,"ot0ui8sk","lets call it apron"
6,"ot0ui8sk","hmm is it symmetrical ?"
8,"ot0ui8sk","yes"
5,"ot0ui8sk","Ok, ho about call it puzzle piece?"
4,"ot0ui8sk","yeah lol"
4,"ot0ui8sk","i'm not sure how to descrivbe it"
9,"ot0ui8sk","alright, lets call it puzzle piece"
4,"ot0ui8sk","it's fig 4. for me"
5,"ot0ui8sk","My figure 4 looks like ducks kissing?"
4,"ot0ui8sk","sure!"
2,"ot0ui8sk","my fig 4 looks like a shield with 4spikes at the top"
8,"ot0ui8sk","Mine too "
2,"ot0ui8sk","goes narrow at the bottom"
6,"ot0ui8sk","yes"
9,"ot0ui8sk","that is my figure 2"
4,"ot0ui8sk","yay! awesome :)"
6,"ot0ui8sk","fig 3 for me"
2,"ot0ui8sk","ok lets call that shield"
5,"ot0ui8sk","Ok, call it ducks?"
9,"ot0ui8sk","yes"
3,"ot0ui8sk","hello"
4,"ot0ui8sk","hello!"
6,"ot0ui8sk","hi"
7,"ot0ui8sk","hi"
5,"ot0ui8sk","Hi, My figure 1 looks like an Angel."
3,"ot0ui8sk","sure"
7,"ot0ui8sk","my figure one looks like a shield"
3,"ot0ui8sk","same"
4,"ot0ui8sk","is it spiky?"
7,"ot0ui8sk","or a upside down key"
7,"ot0ui8sk","yes"
3,"ot0ui8sk","yes that is figure 5 for me"
6,"ot0ui8sk","mine doesnt, its a weird shape"
3,"ot0ui8sk","apron is a good name"
4,"ot0ui8sk","that's my figure 1 too!"
3,"ot0ui8sk","yup"
6,"ot0ui8sk","a bit unsymmetrical "
4,"ot0ui8sk","let's call it key"
7,"ot0ui8sk","great lets call it key"
7,"ot0ui8sk","ok"
5,"ot0ui8sk","Which of your figures looks like a flying angel with arms?"
3,"ot0ui8sk","apron "
3,"ot0ui8sk","is good"
6,"ot0ui8sk","fig 5"
7,"ot0ui8sk","figure 2 looks like a antenna"
3,"ot0ui8sk","let me know the next one when you're ready"
5,"ot0ui8sk","Ok, how about we call it Angel?"
4,"ot0ui8sk","if it like the head of 2 snakes"
6,"ot0ui8sk","sure"
7,"ot0ui8sk","yes"
4,"ot0ui8sk","*is"
3,"ot0ui8sk","yes that is figure 2 for me"
5,"ot0ui8sk","My figure 2 looks like maybe a puzzle piece"
4,"ot0ui8sk","okay that's my figure 2 as well"
3,"ot0ui8sk","shield is a good name"
7,"ot0ui8sk","lets call it snake"
4,"ot0ui8sk","yup"
6,"ot0ui8sk","my fig 2 has an upside down triangle"
6,"ot0ui8sk","and shaped like an apron"
3,"ot0ui8sk","ok"
7,"ot0ui8sk","fig 3 is a apron for me"
3,"ot0ui8sk","looks like bug antennas or something?"
5,"ot0ui8sk","Which one of your figures looks like a puzzle piece?"
3,"ot0ui8sk","yes"
6,"ot0ui8sk","fig 3"
4,"ot0ui8sk","doesit overlap?"
3,"ot0ui8sk","figure 1 for me"
5,"ot0ui8sk","Ok, call it puzzle piece?"
7,"ot0ui8sk","lots of triangles"
6,"ot0ui8sk","sure"
3,"ot0ui8sk","antennae is a good name"
7,"ot0ui8sk","yes"
4,"ot0ui8sk","okay, that's my fig 5"
5,"ot0ui8sk","My figure 3 looks like your figure 2 with an apron."
7,"ot0ui8sk","lets call it apron"
4,"ot0ui8sk","great!"
6,"ot0ui8sk","okay, apron then?"
3,"ot0ui8sk","is it like 2 halves kind of?"
3,"ot0ui8sk","the left and right"
5,"ot0ui8sk","Sure"
4,"ot0ui8sk","fig 4 is like a blade"
7,"ot0ui8sk","figure 4 looks like flag to me"
3,"ot0ui8sk","and the left is a lot shorter than the right?"
5,"ot0ui8sk","My figure 4 looks like maybe a sword?"
7,"ot0ui8sk","oh same"
4,"ot0ui8sk","is it facing left?"
7,"ot0ui8sk","lets call it a blade then"
7,"ot0ui8sk","yes it is"
4,"ot0ui8sk","okay, great"
6,"ot0ui8sk","is it symmetrical?"
7,"ot0ui8sk","and figure five looks like a heels shoe"
5,"ot0ui8sk","Yes"
3,"ot0ui8sk","sounds like figure 3 for me"
6,"ot0ui8sk","and is the lower part narrow and long?"
4,"ot0ui8sk","my last one is fig 3"
5,"ot0ui8sk","Yes"
3,"ot0ui8sk","sure"
6,"ot0ui8sk","okay lets call it sword?"
4,"ot0ui8sk","let's call it shoe"
3,"ot0ui8sk","yes"
3,"ot0ui8sk","i agree"
7,"ot0ui8sk","alright"
3,"ot0ui8sk","that is figure 4 for me"
5,"ot0ui8sk","Sure, which figure is that on your page?"
3,"ot0ui8sk","yup"
3,"ot0ui8sk","figure 4 for me"
6,"ot0ui8sk","figure 4"
3,"ot0ui8sk","flag is good"
6,"ot0ui8sk","sorry"
3,"ot0ui8sk","great"
7,"ot0ui8sk","Thanks for cooperating"
5,"ot0ui8sk","Ok, my last figure, figure 5 looks like a swan trinket?"
3,"ot0ui8sk","have a good one my friend!"
4,"ot0ui8sk","np!"
6,"ot0ui8sk","yesss"
5,"ot0ui8sk","Your figure 5 too?"
6,"ot0ui8sk","correct"
5,"ot0ui8sk","Call it swans?"
6,"ot0ui8sk","sure"
3,"ot0ui8sk","yeah it was fun to interact with others"
5,"ot0ui8sk","Ok, great"
6,"ot0ui8sk","which fig is the halo for you?"
4,"ot0ui8sk","hi"
6,"ot0ui8sk","hi"
8,"ot0ui8sk","Hi"
5,"ot0ui8sk","Hi, my figure 1 looks like a swor"
5,"ot0ui8sk","sword*"
4,"ot0ui8sk","okay, my figure 1 has a buncha triangles"
8,"ot0ui8sk","Is the left side longer?"
4,"ot0ui8sk","and it overlaps lines"
5,"ot0ui8sk","No, it has a narrow bottom"
6,"ot0ui8sk","okay, should we call it triangle then?"
6,"ot0ui8sk","thats fig 4 for me"
9,"ot0ui8sk","hi. My fig 1 looks like two ducks kissing"
4,"ot0ui8sk","sure!"
8,"ot0ui8sk","Okay and 4 points on top?"
5,"ot0ui8sk","Yes"
8,"ot0ui8sk","Okay that is my figure 4, we'll call it sword"
5,"ot0ui8sk","Sure"
5,"ot0ui8sk","My figure 2 looks like a puzzle piece"
6,"ot0ui8sk","my fig 1 looks like a weird shape, like a knife maybe"
9,"ot0ui8sk","Kind of"
4,"ot0ui8sk","does it face left?"
6,"ot0ui8sk","correct"
9,"ot0ui8sk","Okay. what do we call it?"
4,"ot0ui8sk","okay, let's call it knife"
6,"ot0ui8sk","sure"
4,"ot0ui8sk","that was my figure 4"
9,"ot0ui8sk","okay, antennae"
5,"ot0ui8sk","You there?"
8,"ot0ui8sk","Yes sorry "
6,"ot0ui8sk","ok"
8,"ot0ui8sk","Is it like "
6,"ot0ui8sk","my fig 2 looks like a swan"
4,"ot0ui8sk","figure 2 for me is heart shaped"
6,"ot0ui8sk","two swans "
8,"ot0ui8sk","Curved on top like the top half of a heart?"
6,"ot0ui8sk","same"
4,"ot0ui8sk","oh yeah i see that"
6,"ot0ui8sk","call it heart?"
4,"ot0ui8sk","sure!"
5,"ot0ui8sk","Not really, it looks like a jigsaw puzzle piece or map piece"
9,"ot0ui8sk","yes"
4,"ot0ui8sk","figure 3 for me is symmetrical and spiky"
6,"ot0ui8sk","fig 3 loooks like deer"
6,"ot0ui8sk","a deer"
8,"ot0ui8sk","Is it pointing down like an arrow almost "
5,"ot0ui8sk","We're running out of time"
9,"ot0ui8sk","the triangle is my figure 4. lets call it apron"
5,"ot0ui8sk","Yes"
6,"ot0ui8sk","is the bottom part long?"
8,"ot0ui8sk","Okay that is my 1 "
5,"ot0ui8sk","Call it puzzle?"
8,"ot0ui8sk","yes"
5,"ot0ui8sk","My figure 3 looks like an apron"
4,"ot0ui8sk","yeah"
9,"ot0ui8sk","the shield is my figure 5"
8,"ot0ui8sk","Mine too "
5,"ot0ui8sk","Call it apron?"
6,"ot0ui8sk","okay call it spike?"
8,"ot0ui8sk","yes"
4,"ot0ui8sk","yup"
5,"ot0ui8sk","My figure 4 looks like a swan figurine"
6,"ot0ui8sk","okay "
6,"ot0ui8sk","whats fig 4?"
6,"ot0ui8sk","mine is the triangle thingy "
8,"ot0ui8sk","That is my 5"
5,"ot0ui8sk","Call it swans?"
8,"ot0ui8sk","yes"
4,"ot0ui8sk","fig 4 for me was the knife"
6,"ot0ui8sk","okay"
5,"ot0ui8sk","My figure 5 looks like an Angel"
4,"ot0ui8sk","the last one i have fig 5"
4,"ot0ui8sk","and it's weird but it has curves"
8,"ot0ui8sk","That is my 2"
6,"ot0ui8sk","the weird shaped one"
6,"ot0ui8sk","yesss"
5,"ot0ui8sk","Call it Angel?"
4,"ot0ui8sk","yeah"
6,"ot0ui8sk","call it shapey? "
4,"ot0ui8sk","let's just call it weird"
4,"ot0ui8sk","LOL"
8,"ot0ui8sk"," yes @"
8,"ot0ui8sk","!"
5,"ot0ui8sk","Ok, great. We finished it"
6,"ot0ui8sk","lol"
8,"ot0ui8sk","Woo"
6,"ot0ui8sk","okay lets cal it weird"
5,"ot0ui8sk",":)"
4,"ot0ui8sk","thanks for your help!"
6,"ot0ui8sk","np"
9,"ot0ui8sk","the human figure is my figure 5"
8,"ot0ui8sk","Hi !"
9,"ot0ui8sk","hello"
9,"ot0ui8sk","???"
9,"ot0ui8sk","Are you there????"
8,"ot0ui8sk","That is my 5 "
8,"ot0ui8sk","yes like an hourglass"
8,"ot0ui8sk","Yes !"
8,"ot0ui8sk","4 spikes on top, small on bottom?"
8,"ot0ui8sk","that is my 4"
8,"ot0ui8sk","sounds good"
8,"ot0ui8sk","Yes that is my 1 "
8,"ot0ui8sk","Ye"
8,"ot0ui8sk","s"
8,"ot0ui8sk","And then there's one that looks like a scythe? "
8,"ot0ui8sk","Yes"
8,"ot0ui8sk","that is my 3 "
8,"ot0ui8sk","Sounds good"
8,"ot0ui8sk","We can say angel? "
8,"ot0ui8sk","it is my 2 "
8,"ot0ui8sk","Woohoo !"
7,"ot0ui8sk","hello"
8,"ot0ui8sk","Hii"
7,"ot0ui8sk","figure 1 looks like a upside down key to me"
8,"ot0ui8sk","4 points on top? "
7,"ot0ui8sk","exactly!"
8,"ot0ui8sk","that is my 5 !"
7,"ot0ui8sk","lets call it a key"
8,"ot0ui8sk","yes"
7,"ot0ui8sk","figure 2 looks like an antenna or 2 snakes"
8,"ot0ui8sk","That is my figure 1 "
7,"ot0ui8sk","lets call it snake"
8,"ot0ui8sk","okay"
7,"ot0ui8sk","figure 3 looks like an apron"
7,"ot0ui8sk","with lots of triangles"
8,"ot0ui8sk","Yes that is my 3 also"
7,"ot0ui8sk","great!"
7,"ot0ui8sk","lets call it apron"
8,"ot0ui8sk","okay"
7,"ot0ui8sk","figure 4 looks like an upside down heels shoe"
7,"ot0ui8sk","the bottom is a bit round"
8,"ot0ui8sk","2 curves on top? "
7,"ot0ui8sk","yes!"
8,"ot0ui8sk","that is my 4"
7,"ot0ui8sk","what do we call it"
8,"ot0ui8sk","shoe is good"
7,"ot0ui8sk","alright"
7,"ot0ui8sk","figure 5 looks like a flag..it's facing left"
8,"ot0ui8sk","yes that is my 2 "
7,"ot0ui8sk","Awesome!"
8,"ot0ui8sk","woo "
8,"ot0ui8sk","!"
7,"ot0ui8sk","let""s go with flag"
8,"ot0ui8sk","sounds good"
7,"ot0ui8sk","yayyyyyy"
7,"ot0ui8sk","thanks for cooperating!"
8,"ot0ui8sk","you too !"
1,"sdth5ohy","Hi"
1,"sdth5ohy","i can see that one, its my figure 1"
1,"sdth5ohy","aprons fine with me"
1,"sdth5ohy","i can see that too, thats my figure 5"
1,"sdth5ohy","antennae?"
1,"sdth5ohy","snap"
1,"sdth5ohy","looks a bit like the front of a giraffes face?"
1,"sdth5ohy","thats my figure 2"
1,"sdth5ohy","yeah shield"
1,"sdth5ohy","thats my figure 3"
1,"sdth5ohy","yep"
1,"sdth5ohy","yeah it doesnt really look like anything"
1,"sdth5ohy","yeah an angel with half a wing missing"
1,"sdth5ohy","thats my figure 4"
1,"sdth5ohy","hi"
2,"sdth5ohy","hello"
1,"sdth5ohy","yep"
2,"sdth5ohy","sure!"
1,"sdth5ohy","thats my figure 2"
1,"sdth5ohy","sounds good"
2,"sdth5ohy","ah! that's my fig 4"
2,"sdth5ohy","is that your fig 1?"
1,"sdth5ohy","does it also look a bit like a dagger, points to the left"
1,"sdth5ohy","thats my figure 1"
1,"sdth5ohy","yep"
2,"sdth5ohy","oh okay. apron is good!"
2,"sdth5ohy","okay"
2,"sdth5ohy","yeah just one of us do the entries"
1,"sdth5ohy","thats my figure 3"
2,"sdth5ohy","alrighty. so next one?"
1,"sdth5ohy","yeah"
1,"sdth5ohy","thats my 4 as well"
1,"sdth5ohy","yep"
2,"sdth5ohy","looking like two arms right?"
1,"sdth5ohy","yeah with half a wing missing"
2,"sdth5ohy","okay! that's my fig 3"
1,"sdth5ohy","thats my figure 5"
1,"sdth5ohy","yep"
2,"sdth5ohy","that's fine"
2,"sdth5ohy","okay"
1,"sdth5ohy","woohoo"
2,"sdth5ohy","okay. "
2,"sdth5ohy","that's my fig 5"
2,"sdth5ohy","shield?"
2,"sdth5ohy","maybe that could be the name"
2,"sdth5ohy","okay, the flag one is my fig 2 and the angel looking one is my fig 1"
2,"sdth5ohy","hey!"
3,"sdth5ohy","Hi?"
3,"sdth5ohy","hi!"
1,"sdth5ohy","Hi"
2,"sdth5ohy","sure!"
1,"sdth5ohy","My figure 1 looks like a shield"
3,"sdth5ohy","Yes go ahead!"
2,"sdth5ohy","ah! i see it. that's my fig 4"
1,"sdth5ohy","its symmetrical and has 4 pointy bits at the top"
9,"sdth5ohy","hi"
3,"sdth5ohy","does it have an hourglass like figure in the middle"
2,"sdth5ohy","sure!"
3,"sdth5ohy","ok that is my figure 5 "
1,"sdth5ohy","which figure of yours does that look like?"
3,"sdth5ohy","yes that sounds good to me"
9,"sdth5ohy","what you described is my figure 4"
2,"sdth5ohy","the one with the letter c curve on the right?"
1,"sdth5ohy","great shall we call it shield"
3,"sdth5ohy","almost heart like in shape?"
2,"sdth5ohy","okay! that's my fig 2"
3,"sdth5ohy","ok that is figure 1 for me "
9,"sdth5ohy","yes shield works fine"
2,"sdth5ohy","angel is fine"
3,"sdth5ohy","yes!"
1,"sdth5ohy","i have another figure that looks like a pair of antennae of a bug"
3,"sdth5ohy","last symmetrical shape for me is figure 3"
2,"sdth5ohy","oh okay. that's #3 for me"
2,"sdth5ohy","fig 3"
3,"sdth5ohy","yep like a shield"
2,"sdth5ohy","yup !"
9,"sdth5ohy","what you just described also looks like an anchor yeah??"
2,"sdth5ohy","ok that's fig 1 for me"
1,"sdth5ohy","yeah, its symmetrical and the middle almost makes a heart shape"
2,"sdth5ohy","naming it shield?"
9,"sdth5ohy","that is my figure 5"
3,"sdth5ohy","does it have two curves on top?"
2,"sdth5ohy",":)"
1,"sdth5ohy","shall we call it anchor?"
3,"sdth5ohy","figure 2 for me!"
9,"sdth5ohy","lets call it anchor"
2,"sdth5ohy","ah! okay, that's fig 5 for me"
2,"sdth5ohy","yup!"
1,"sdth5ohy","theres one that looks like a flag"
2,"sdth5ohy","awesome!"
3,"sdth5ohy","yeah the last one kind of looks like a blade to me"
1,"sdth5ohy","or maybe a dagger with a pointy bit pointing left"
3,"sdth5ohy","like the thing that a grim reaper holds"
2,"sdth5ohy","and we still got time left to do our breakdance"
2,"sdth5ohy","lol"
2,"sdth5ohy",":-D"
3,"sdth5ohy","ok we can name figure 4 the flag"
3,"sdth5ohy","flag is 4 "
9,"sdth5ohy","that is my figure 2"
3,"sdth5ohy","angel is 2 "
3,"sdth5ohy","cool "
9,"sdth5ohy","lets name it dagger"
3,"sdth5ohy","Hi!"
5,"sdth5ohy","Hello"
2,"sdth5ohy","hello!"
1,"sdth5ohy","hi"
9,"sdth5ohy","hello"
7,"sdth5ohy","hello'"
7,"sdth5ohy","yes please"
9,"sdth5ohy","my figure 1 looks like an anchor"
6,"sdth5ohy","Hi!"
5,"sdth5ohy","Yeah that's my fig 4"
4,"sdth5ohy","hello!"
3,"sdth5ohy","shall we start"
9,"sdth5ohy","with a middle shaped like a heart"
7,"sdth5ohy","with two points on top?"
7,"sdth5ohy","like a holly leaf?"
2,"sdth5ohy","okay"
1,"sdth5ohy","theres a figure that looks like a shield"
6,"sdth5ohy","Yes please."
2,"sdth5ohy","that's fig 4 for me"
5,"sdth5ohy","yeah, which fig is it for you?"
7,"sdth5ohy","is it an upsidedown triangle on top?"
9,"sdth5ohy","which of your figure looks like that"
1,"sdth5ohy","its symetrical with 4 pointy bits at the top"
9,"sdth5ohy","okay"
3,"sdth5ohy","my figure one looks like the head of a seahorse"
6,"sdth5ohy","What do you have for figure 1. I have a suit tie"
7,"sdth5ohy","sorry"
2,"sdth5ohy","what can we name it? anchor?"
9,"sdth5ohy","yes"
2,"sdth5ohy","okay"
4,"sdth5ohy","yes I see it. I have as fig 2"
5,"sdth5ohy","yeah antennae is my fig 3"
7,"sdth5ohy","yes "
3,"sdth5ohy","does it have a hourglass figure in the middle?"
1,"sdth5ohy","we'll call it shield"
7,"sdth5ohy","thats the one with a triangle on top upsidedown?"
4,"sdth5ohy","yep :-)"
7,"sdth5ohy","number on for me"
1,"sdth5ohy","then theres one that looks like a pair of antennae on a bug"
7,"sdth5ohy","sounds good"
5,"sdth5ohy","looks like a mace right?"
2,"sdth5ohy","so my fig 2 is like a shield. it's spikey and it's narrow at the bottom. "
9,"sdth5ohy","my figure 2 looks like an elbow shape"
7,"sdth5ohy","yes with points?"
3,"sdth5ohy","hello?"
5,"sdth5ohy","thats my fig 2"
4,"sdth5ohy","yep. thats my fig 3"
7,"sdth5ohy","yes thats my number 4"
6,"sdth5ohy","No, I can't figure that out yet"
7,"sdth5ohy","ok"
7,"sdth5ohy","what number is that of yours?"
4,"sdth5ohy","call it bug"
1,"sdth5ohy","ok"
3,"sdth5ohy","can you describe your figure 1 more?"
9,"sdth5ohy","which of your figure looks that way"
2,"sdth5ohy","hmm. i wonder if your fig 2 is the same as my fig 2. "
3,"sdth5ohy","is it symmetrical?"
1,"sdth5ohy","then theres one that looks like a flag or maybe a dagger thats got a pointy bit going to the left"
7,"sdth5ohy","i yes number five"
5,"sdth5ohy","yeah thats my fig 1"
7,"sdth5ohy","what # for you?"
9,"sdth5ohy","what should we call it"
5,"sdth5ohy","lets call it flag yeah"
2,"sdth5ohy","shield?"
7,"sdth5ohy","yes"
4,"sdth5ohy","yes. my fig 5"
2,"sdth5ohy","just guessing"
4,"sdth5ohy","flag"
6,"sdth5ohy","yes, it has a curvy  neck  "
9,"sdth5ohy","okay"
7,"sdth5ohy","yes number 3"
1,"sdth5ohy","theres one that looks like an apron"
7,"sdth5ohy","name flag?"
7,"sdth5ohy","yes"
5,"sdth5ohy","in a way yeah"
1,"sdth5ohy","or two triangles one upside down on top of the other"
4,"sdth5ohy","fig 1 ""apron"""
7,"sdth5ohy","same"
5,"sdth5ohy","its really weird thats my fig 5"
7,"sdth5ohy","how about the backwards horse>"
3,"sdth5ohy","does it have a heart like space in the middle"
3,"sdth5ohy","Hi!"
7,"sdth5ohy","hi"
9,"sdth5ohy","hi"
2,"sdth5ohy","hello"
4,"sdth5ohy","hello!"
3,"sdth5ohy","shall we start"
5,"sdth5ohy","hello"
8,"sdth5ohy","Hi"
7,"sdth5ohy","do you have a backwards looking horse?"
6,"sdth5ohy","The last question you asked was Yes"
4,"sdth5ohy","no worries :-)"
3,"sdth5ohy","Ithe one that isn't symmetrical?"
7,"sdth5ohy","that would be my figure #1"
5,"sdth5ohy","do you see a shape resembling antennae?"
2,"sdth5ohy","my first figure looks like a spikey tree. narrow towards the bottom "
9,"sdth5ohy","my figure 1 looks like an hour glass"
6,"sdth5ohy","okay"
2,"sdth5ohy","or some kind of shield"
7,"sdth5ohy","it has two curved parts at the top"
8,"sdth5ohy","Yeah, that is my Figure 1 too. "
4,"sdth5ohy","yep. My fig 1 - call it ""apron"""
3,"sdth5ohy","ok i think that's my figure 1 too"
9,"sdth5ohy","yes i see the antennae, thats my figure 4"
7,"sdth5ohy","and towards the left it sort of looks like a horse head"
2,"sdth5ohy","okay"
3,"sdth5ohy","i'll name it horse"
8,"sdth5ohy","Thin at bottom  but spiky at the top."
7,"sdth5ohy","perfect"
2,"sdth5ohy","yes. what to name it?"
7,"sdth5ohy","do you have an angel looking one?"
8,"sdth5ohy","Tree?"
5,"sdth5ohy","perfect i also see the hourglass"
6,"sdth5ohy","yes, I have it as my fig 1"
2,"sdth5ohy","ok"
3,"sdth5ohy","my figure two has an hourglass shape in the middle"
3,"sdth5ohy","i don't see an angel?"
2,"sdth5ohy","my second figure looks like an apron"
7,"sdth5ohy","it has an upsidedown triangle at the top of it"
6,"sdth5ohy","okay"
2,"sdth5ohy","there appears to be an upside down triangle"
5,"sdth5ohy","do you see a scythe?"
3,"sdth5ohy","and a right side up triangle on the bottom?"
5,"sdth5ohy","or a flag?"
8,"sdth5ohy","That is definitely my Figure 2"
7,"sdth5ohy","also looks like an hourglass in the middle of it"
2,"sdth5ohy","okay"
4,"sdth5ohy","fig 4 - ""shield"""
8,"sdth5ohy","Shall we call it Apron?"
6,"sdth5ohy","i have that in my fig 3"
2,"sdth5ohy","sure"
7,"sdth5ohy","yes"
3,"sdth5ohy","yep which figure is that for you"
7,"sdth5ohy","number 2"
7,"sdth5ohy","what about you?"
3,"sdth5ohy","cool same i'll name it angel then"
