"id_in_session","session_code","body","body_lemma","network"
9,"9caxmijh","like a leaf maybe","like leaf maybe","highly-clustered"
4,"9caxmijh","sure","sure","highly-clustered"
9,"9caxmijh","oops running out of time","oops run time","highly-clustered"
5,"9caxmijh","fig 3 looks to me like a side profile of a horse's head","fig look like side profile horse head","highly-clustered"
3,"9caxmijh","perfect","perfect","highly-clustered"
6,"9caxmijh","I like blade more","like blade","highly-clustered"
1,"9caxmijh","Flag ok?","flag okay","highly-clustered"
2,"9caxmijh","okay, we seem to be done with about 30 seconds spare","okay seem do second spare","highly-clustered"
8,"9caxmijh","I think that's my figure 4","think thats figure","highly-clustered"
1,"9caxmijh","Thanks","thank","highly-clustered"
6,"9caxmijh","that works","work","highly-clustered"
4,"9caxmijh","nice","nice","highly-clustered"
9,"9caxmijh","fig 2 is a thin tall shape like a tennis racket with jagged edges","fig thin tall shape like tennis racket jag edge","highly-clustered"
1,"9caxmijh","Perfect, good game","perfect good game","highly-clustered"
8,"9caxmijh","Cool","cool","highly-clustered"
6,"9caxmijh","good game!","good game","highly-clustered"
3,"9caxmijh","mines 2","mine","highly-clustered"
8,"9caxmijh","Yeah, that's my fig 2","yes thats fig","highly-clustered"
3,"9caxmijh","hi","hello","highly-clustered"
4,"9caxmijh","hi","hello","highly-clustered"
6,"9caxmijh","hi","hello","highly-clustered"
8,"9caxmijh","Hey, my first image looks like an hour glass","hey first image look like hour glass","highly-clustered"
5,"9caxmijh","what does your fig 1 look like","fig look like","highly-clustered"
4,"9caxmijh","fig 1 looks like an apron","fig look like apron","highly-clustered"
9,"9caxmijh","mine too","mine","highly-clustered"
6,"9caxmijh","my figure 1 looks like an apron","figure look like apron","highly-clustered"
8,"9caxmijh","Cool, call it Hour glass?","cool call hour glass","highly-clustered"
9,"9caxmijh","sounds good","sound good","highly-clustered"
4,"9caxmijh","i have no option to enter info","option enter info","highly-clustered"
4,"9caxmijh","yes","yes","highly-clustered"
7,"9caxmijh","Hello, my first figure looks like weird shape - the left is small and the right side looks like a bottle opener","hello first figure look like weird shape leave small right side look like bottle opener","highly-clustered"
8,"9caxmijh","Second image looks like a horseshoe with pointy bits","2 image look like horseshoe pointy bit","highly-clustered"
4,"9caxmijh","2 is like an angel","like angel","highly-clustered"
3,"9caxmijh","mine too will be call it apron","mine will call apron","highly-clustered"
9,"9caxmijh","mine's 4","mine","highly-clustered"
6,"9caxmijh","yes apron sounds good","yes apron sound good","highly-clustered"
5,"9caxmijh","could it also look like the top of a scythe?","also look like top scythe","highly-clustered"
4,"9caxmijh","3  a scythe","scythe","highly-clustered"
3,"9caxmijh","fig 2 look like?","fig look like","highly-clustered"
6,"9caxmijh","my figure 2 looks like a blade","figure look like blade","highly-clustered"
8,"9caxmijh","Cool, I'll call it Horseshoe, if that's ok","cool ill call horseshoe thats okay","highly-clustered"
4,"9caxmijh","yes not symetrical","yes symetrical","highly-clustered"
7,"9caxmijh","thats my 3rd figure!","thats rd figure","highly-clustered"
6,"9caxmijh","pointing to the left","point leave","highly-clustered"
9,"9caxmijh","yep :)","yep","highly-clustered"
8,"9caxmijh","3rd image is assymetrical","rd image assymetrical","highly-clustered"
8,"9caxmijh","Smaller on the left than the right, really curvy","small leave right really curvy","highly-clustered"
4,"9caxmijh","my 5","","highly-clustered"
9,"9caxmijh","that's also 3 for me","thats also","highly-clustered"
3,"9caxmijh","mines 2. blade it is","mine blade","highly-clustered"
5,"9caxmijh","ok your fig 1 - could it also look like the side profile of a horse?","okay fig also look like side profile horse","highly-clustered"
8,"9caxmijh","Cool, idea for the name?","cool idea name","highly-clustered"
7,"9caxmijh","yes exactly!!","yes exactly","highly-clustered"
4,"9caxmijh","scythe or flag is 3","scythe flag","highly-clustered"
5,"9caxmijh","ok great","okay great","highly-clustered"
7,"9caxmijh","you are good at this","good","highly-clustered"
6,"9caxmijh","great, my figure 3 looks like a pointy shield","great figure look like pointy shield","highly-clustered"
9,"9caxmijh","hmm maybe it looks a little like a leaf?","hmm maybe look little like leaf","highly-clustered"
5,"9caxmijh","which one of yours has the three triangles?","one three triangle","highly-clustered"
8,"9caxmijh","ok","okay","highly-clustered"
4,"9caxmijh","yes 5 looks like a shield with pointy top","yes look like shield pointy top","highly-clustered"
7,"9caxmijh","my 2nd figure is like an hourglass with a design on it (kind of like a mountain)","nd figure like hourglass design kind like mountain","highly-clustered"
8,"9caxmijh","This next one is symmetrical","next one symmetrical","highly-clustered"
8,"9caxmijh","all pointy","pointy","highly-clustered"
3,"9caxmijh","mines 4. blade is good","mine blade good","highly-clustered"
7,"9caxmijh","it has 3 triangles so i think that is it","triangle think","highly-clustered"
9,"9caxmijh","5","","highly-clustered"
8,"9caxmijh","Wide on top, small on bottom","wide top small bottom","highly-clustered"
5,"9caxmijh","ok same, with the triangles yes","okay triangle yes","highly-clustered"
8,"9caxmijh","Cool","cool","highly-clustered"
8,"9caxmijh","Call it a shield?","call shield","highly-clustered"
9,"9caxmijh","awesome","awesome","highly-clustered"
7,"9caxmijh","figure 4 looks like antennas ","figure look like antenna","highly-clustered"
9,"9caxmijh","yeah sounds good","yes sound good","highly-clustered"
6,"9caxmijh","my figure 4 looks like a bug antennae","figure look like bug antenna","highly-clustered"
7,"9caxmijh","they are facing eachother","face eachother","highly-clustered"
4,"9caxmijh","4 looks like a upside down spade on a plate","look like upside spade plate","highly-clustered"
5,"9caxmijh","ok great thats my 3","okay great thats","highly-clustered"
8,"9caxmijh","Then the last one I think looks like a scythe","last one think look like scythe","highly-clustered"
7,"9caxmijh","perfect, and last one looks like a dragon head","perfect last one look like dragon head","highly-clustered"
6,"9caxmijh","there is a hole in the middle","hole middle","highly-clustered"
5,"9caxmijh","so we must have teh same 5","must teh","highly-clustered"
7,"9caxmijh","yes exactly","yes exactly","highly-clustered"
5,"9caxmijh","yep","yep","highly-clustered"
7,"9caxmijh","nice work","nice work","highly-clustered"
9,"9caxmijh","oh yeah that's the word i was trying to think of","oh yes thats word try think","highly-clustered"
8,"9caxmijh","Perfect","perfect","highly-clustered"
4,"9caxmijh","sorry","sorry","highly-clustered"
3,"9caxmijh","ok antenna it is","okay antenna","highly-clustered"
8,"9caxmijh","First one I finished with time to spare!","first one finish time spare","highly-clustered"
6,"9caxmijh","ok my figure 5 looks like an angel ","okay figure look like angel","highly-clustered"
9,"9caxmijh","me too, I barely got through 3 on the last one","barely get last one","highly-clustered"
4,"9caxmijh","yes","yes","highly-clustered"
4,"9caxmijh","same here","","highly-clustered"
8,"9caxmijh","That was me on the 1st one xD","st one xd","highly-clustered"
3,"9caxmijh","perfect angel it is","perfect angel","highly-clustered"
5,"9caxmijh","ok cool. filled it all in","okay cool fill","highly-clustered"
4,"9caxmijh","sure","sure","highly-clustered"
6,"9caxmijh","awesome good game!","awesome good game","highly-clustered"
7,"9caxmijh","yay! thanks","yay thank","highly-clustered"
9,"9caxmijh","you were better at describing them than i was lol","good describe lol","highly-clustered"
8,"9caxmijh","Best of luck on the rest, assuming you have more!","good luck rest assume","highly-clustered"
9,"9caxmijh","you too!","","highly-clustered"
4,"9caxmijh","yes","yes","highly-clustered"
8,"9caxmijh","Much appreciated","much appreciate","highly-clustered"
5,"9caxmijh","hello","hello","highly-clustered"
9,"9caxmijh","hi","hello","highly-clustered"
6,"9caxmijh","hi","hello","highly-clustered"
9,"9caxmijh","1 for me looks like an hourglass","look like hourglass","highly-clustered"
5,"9caxmijh","which one of yours looks like antennae?","one look like antenna","highly-clustered"
8,"9caxmijh","Howdy, what is the first image looking like?","howdy first image look like","highly-clustered"
7,"9caxmijh","hello! my fig 1 looks like antennas, they are facing eachother","hello fig look like antenna face eachother","highly-clustered"
5,"9caxmijh","yes","yes","highly-clustered"
5,"9caxmijh","same ok","okay","highly-clustered"
9,"9caxmijh","overlapping triangles","overlap triangle","highly-clustered"
8,"9caxmijh","Same for me, sort of looks like a horseshoe?","sort look like horseshoe","highly-clustered"
6,"9caxmijh","ok same for me, I thought it looked more like an apron but hourglass works","okay think look like apron hourglass work","highly-clustered"
5,"9caxmijh","yes","yes","highly-clustered"
5,"9caxmijh","yep","yep","highly-clustered"
7,"9caxmijh","yes and it has pointy sides on the left and right ends right?","yes pointy side leave right end right","highly-clustered"
8,"9caxmijh","Yes","yes","highly-clustered"
7,"9caxmijh","perfect yes","perfect yes","highly-clustered"
5,"9caxmijh","my fig 2 yes","fig yes","highly-clustered"
5,"9caxmijh","looks like 3 triangles","look like triangle","highly-clustered"
7,"9caxmijh","my 2nd figure looks like a dragon's head ","nd figure look like dragon head","highly-clustered"
6,"9caxmijh","my figure 2 looks like a bug antennae","figure look like bug antenna","highly-clustered"
5,"9caxmijh","like an apron  or an hourglass","like apron hourglass","highly-clustered"
6,"9caxmijh","there is a hole in the middle","hole middle","highly-clustered"
8,"9caxmijh","Symmetrical and all pointy, like a shield?","symmetrical pointy like shield","highly-clustered"
9,"9caxmijh","haha that's how i was going to describe it","haha thats go describe","highly-clustered"
9,"9caxmijh","perfect","perfect","highly-clustered"
5,"9caxmijh","yes","yes","highly-clustered"
8,"9caxmijh","That's also my fig 2","thats also fig","highly-clustered"
6,"9caxmijh","my figure 3 looks like a pointy shield or spatula","figure look like pointy shield spatula","highly-clustered"
7,"9caxmijh","cool perfect! ","cool perfect","highly-clustered"
5,"9caxmijh","let me just check when you say pointy corners","let just check say pointy corner","highly-clustered"
7,"9caxmijh","my third figure is like an hourglass?","3 figure like hourglass","highly-clustered"
9,"9caxmijh","great","great","highly-clustered"
8,"9caxmijh","That is number 4 for me","numb","highly-clustered"
5,"9caxmijh","3 has also pointy corners","also pointy corner","highly-clustered"
6,"9caxmijh","my figure 4 looks like a blade pointing to the left","figure look like blade point leave","highly-clustered"
5,"9caxmijh","my fig 3 has concave edges","fig concave edge","highly-clustered"
5,"9caxmijh","yes","yes","highly-clustered"
7,"9caxmijh","got it, my 4th figure is asymmetrical kind of like a horse's head from the side-view ","get th figure asymmetrical kind like horse head sideview","highly-clustered"
9,"9caxmijh","last one is the asymmetrical shape split down the middle","last one asymmetrical shape split middle","highly-clustered"
8,"9caxmijh","Is the left sharp or curved?","leave sharp curve","highly-clustered"
6,"9caxmijh","I think it looks like an angel","think look like angel","highly-clustered"
9,"9caxmijh","oh true","oh true","highly-clustered"
5,"9caxmijh","for me 2-apron (2 triangles) and 3 shield / holly leaf","apron triangle shield holly leaf","highly-clustered"
9,"9caxmijh","that's 5 for you right?","thats right","highly-clustered"
6,"9caxmijh","yes","yes","highly-clustered"
7,"9caxmijh","yes it's curved flat. my 5th figure is like a scythe so I'm assuming you're not talking about that one","yes curve flat th figure like scythe im assume youre talk one","highly-clustered"
9,"9caxmijh","awesome","awesome","highly-clustered"
5,"9caxmijh","4 - side profile of horses head","side profile horse head","highly-clustered"
5,"9caxmijh","5- scythe","scythe","highly-clustered"
8,"9caxmijh","Oh, ok, it's my 3rd image then","oh okay rd image","highly-clustered"
5,"9caxmijh","thats my fig 5","thats fig","highly-clustered"
8,"9caxmijh","My 5th looks like a scythe as well","th look like scythe good","highly-clustered"
5,"9caxmijh","sure","sure","highly-clustered"
5,"9caxmijh","yeah","yes","highly-clustered"
7,"9caxmijh","perfect, i recorded it on my side","perfect record side","highly-clustered"
7,"9caxmijh","thanks!","thank","highly-clustered"
8,"9caxmijh","Thank you as well!","thank good","highly-clustered"
5,"9caxmijh","yep","yep","highly-clustered"
7,"9caxmijh",":)","","highly-clustered"
7,"9caxmijh","Hey!!","hey","highly-clustered"
7,"9caxmijh","sure what does your 1st figure look like?! mine's a dragon's head","sure st figure look like mine dragon head","highly-clustered"
7,"9caxmijh","oh we can do that way too","oh can way","highly-clustered"
7,"9caxmijh","yep exactly thats my 1st figure as well","yep exactly thats st figure good","highly-clustered"
7,"9caxmijh","i think it should be fine","think fine","highly-clustered"
7,"9caxmijh","that's my 3rd figure, it's like antennas or a horseshoe right?","thats rd figure like antenna horseshoe right","highly-clustered"
7,"9caxmijh","yes exactly thats my 3rd figure","yes exactly thats rd figure","highly-clustered"
7,"9caxmijh","antenna then :P","antenna p","highly-clustered"
7,"9caxmijh","my figure 5 is the only remaining symetrical one - it looks like an hourglass made of triangles ","figure remain symetrical one look like hourglass make triangle","highly-clustered"
7,"9caxmijh","thats works too! as long as we're talking about the same figure :P","thats work long talk figure p","highly-clustered"
7,"9caxmijh","that's my figure 4! I could be scythe right?  ","thats figure scythe right","highly-clustered"
7,"9caxmijh","it*","","highly-clustered"
7,"9caxmijh","i see flag its a good way to describe it","see flag good way describe","highly-clustered"
7,"9caxmijh","yes it's asymmetrical, thats my figure 2","yes asymmetrical thats figure","highly-clustered"
9,"9caxmijh","hi","hello","highly-clustered"
7,"9caxmijh","hello!!","hello","highly-clustered"
7,"9caxmijh","my fig 1 looks like antennas facing eachother, what does yours look like?!","fig look like antenna face eachother look like","highly-clustered"
9,"9caxmijh","1 for me looks like bug antennae","look like bug antenna","highly-clustered"
7,"9caxmijh","perfect same","perfect","highly-clustered"
9,"9caxmijh","oh awesome","oh awesome","highly-clustered"
7,"9caxmijh","my fig 2 looks like a horses head from the side view, how about you?","fig look like horse head side view","highly-clustered"
9,"9caxmijh","is it the one with the long part on top facing left?","one long part top face leave","highly-clustered"
7,"9caxmijh","no its shorter on the top left, do you have something like that?","short top leave something like","highly-clustered"
9,"9caxmijh","oh gotcha that's 2 for me","oh gotcha thats","highly-clustered"
7,"9caxmijh","perfect thanks","perfect thank","highly-clustered"
7,"9caxmijh","my figure 3 is longer on the left, it looks like a sycthe (i assume thats what you were referring to?)","figure long leave look like sycthe assume thats refer","highly-clustered"
9,"9caxmijh","yep, that one's 5 for me","yep one","highly-clustered"
7,"9caxmijh","nice we're doing well","nice good","highly-clustered"
7,"9caxmijh","figure 4 is a dragons head for me (or a shield)","figure dragon head shield","highly-clustered"
9,"9caxmijh","that's 4 for me too","thats","highly-clustered"
9,"9caxmijh","haha it does look like a dragons head","haha look like dragon head","highly-clustered"
7,"9caxmijh",":P","p","highly-clustered"
9,"9caxmijh","the one that looks like an hourglass is 3 for me","one look like hourglass","highly-clustered"
7,"9caxmijh","so my figure 5 should be your figure 3 then? ","figure figure","highly-clustered"
7,"9caxmijh","yep an hourglass","yep hourglass","highly-clustered"
9,"9caxmijh","yep :)","yep","highly-clustered"
7,"9caxmijh","great work! :)","great work","highly-clustered"
9,"9caxmijh","awesome that was easy","awesome easy","highly-clustered"
7,"9caxmijh","ya haha","you haha","highly-clustered"
1,"hg739rpo","Hi!","hello","highly-clustered"
1,"hg739rpo","Please do. ","please","highly-clustered"
1,"hg739rpo","Which figure number is that? Figure 1?","figure numb figure","highly-clustered"
1,"hg739rpo","The apron one is figure 5 for me. :)","apron one figure","highly-clustered"
1,"hg739rpo","Ah, yes, you do","ah yes","highly-clustered"
1,"hg739rpo","Awesome. :)","awesome","highly-clustered"
1,"hg739rpo","Oo. That's figure two for me. ","oo thats figure two","highly-clustered"
1,"hg739rpo","Figure 2*. I'll write with numbers to make it easier, hehe","figure ill write number make easy hehe","highly-clustered"
1,"hg739rpo","Yes, please do call it antennae","yes please call antenna","highly-clustered"
1,"hg739rpo","That's figure 3 for me. :D","thats figure have","highly-clustered"
1,"hg739rpo","Let's call it shield?","let call shield","highly-clustered"
1,"hg739rpo","Awesome!","awesome","highly-clustered"
1,"hg739rpo","Ahh, cool. The flag one is figure 4 for me. I thought it looked like a scythe!","ahh cool flag one figure think look like scythe","highly-clustered"
1,"hg739rpo","Yes. Let's go with flag!","yes let go flag","highly-clustered"
1,"hg739rpo","Yeah, the weird-shaped one is...weird. ","yes weirdshaped one isweird","highly-clustered"
1,"hg739rpo","Figure 4 is the flag for me, BTW!","figure flag btw","highly-clustered"
1,"hg739rpo","And figure 1 is the weird Christmas-tree angel. ","figure weird christmastree angel","highly-clustered"
1,"hg739rpo","Yep!","yep","highly-clustered"
1,"hg739rpo","I don't think we can go with 'biblically inaccurate angel', LOL","do think can go biblically inaccurate angel lol","highly-clustered"
1,"hg739rpo","Hi!","hello","highly-clustered"
2,"hg739rpo","Yes!","yes","highly-clustered"
1,"hg739rpo","Yep. That's also figure 1 for me.","yep thats also figure","highly-clustered"
1,"hg739rpo","Ace.","ace","highly-clustered"
2,"hg739rpo","Is the middle part two triangles that make the shape of an hourglass?","middle part two triangle make shape hourglass","highly-clustered"
2,"hg739rpo","Fig 1 for me!","fig","highly-clustered"
1,"hg739rpo","Hah. Yep. That's figure 2 for me.","hah yep thats figure","highly-clustered"
2,"hg739rpo","Sounds good!","sound good","highly-clustered"
1,"hg739rpo","Yep!","yep","highly-clustered"
2,"hg739rpo","Shall I do Fig 2?","shall fig","highly-clustered"
2,"hg739rpo","Whoops sorry nevermind","whoop sorry nevermind","highly-clustered"
1,"hg739rpo","That's figure 5 for me. Are you referring to the one that is asymmetrical?","thats figure refer one asymmetrical","highly-clustered"
2,"hg739rpo","Does it have a u shape at the top and pointed at the bottom, kind of narrower than normal shielf?","u shape top point bottom kind narrow normal shielf","highly-clustered"
1,"hg739rpo","Awesome.","awesome","highly-clustered"
2,"hg739rpo","Fig 4 for me!","fig","highly-clustered"
2,"hg739rpo","Yes same","yes","highly-clustered"
2,"hg739rpo","Yup!","yup","highly-clustered"
1,"hg739rpo","Yep. Figure 4 for me, too.","yep figure","highly-clustered"
1,"hg739rpo","Funnily enough, you're seeing the exact same things that my previous partner was seeing!","funnily enough youre see exact thing previous partner see","highly-clustered"
1,"hg739rpo","Sounds good to me (RE: calling it 'apron')","sound good re call apron","highly-clustered"
1,"hg739rpo","Yep.","yep","highly-clustered"
2,"hg739rpo","Two rounded heads kind of facing each other, with a base with pointy wings?","two round head kind face base pointy wing","highly-clustered"
1,"hg739rpo","LOL! ","lol","highly-clustered"
2,"hg739rpo","Sounds like my Fig 5, it's the only symmetrical one left too","sound like fig symmetrical one leave","highly-clustered"
1,"hg739rpo","LOL. Yep. That's exactly it. That's figure 3 for me.","lol yep thats exactly thats figure","highly-clustered"
2,"hg739rpo","Yes!","yes","highly-clustered"
1,"hg739rpo","Weirdly, in the last go, my partner and I got 0/5, which made no sense!","weirdly last go partner get make sense","highly-clustered"
2,"hg739rpo","Yes","yes","highly-clustered"
1,"hg739rpo","I wonder if they wrote the numbers in the opposite tile thingies...","wonder write number opposite tile thingy","highly-clustered"
2,"hg739rpo","Fig 3 for me, has a small u shaped cut out in the bottom","fig small u shape cut bottom","highly-clustered"
1,"hg739rpo","I really hope so, too. It seemed like a breeze!","really hope seem like breeze","highly-clustered"
2,"hg739rpo","Yup!","yup","highly-clustered"
2,"hg739rpo","Fig 2","fig","highly-clustered"
2,"hg739rpo","Not sure what to call it though lol","sure call though lol","highly-clustered"
2,"hg739rpo","Go for angel!","go angel","highly-clustered"
2,"hg739rpo","Or decoration lol","decoration lol","highly-clustered"
2,"hg739rpo","Done!","do","highly-clustered"
2,"hg739rpo","Great job :)","great job","highly-clustered"
2,"hg739rpo","You too!","","highly-clustered"
1,"hg739rpo","Hi!","hello","highly-clustered"
2,"hg739rpo","Hiya!","hiya","highly-clustered"
3,"hg739rpo","yes","yes","highly-clustered"
4,"hg739rpo","Hi!","hello","highly-clustered"
1,"hg739rpo","My figure 1 looks like an Christmas tree angel, but with its left side missing. ","figure look like christmas tree angel leave side miss","highly-clustered"
1,"hg739rpo","It's asymmetrical...","asymmetrical","highly-clustered"
2,"hg739rpo","Does it kind of have a sleeve shape on the left?","kind sleeve shape leave","highly-clustered"
1,"hg739rpo","Yep.","yep","highly-clustered"
2,"hg739rpo","Fig 1 for me!","fig","highly-clustered"
1,"hg739rpo","Awesome. Shall I call it 'angel'?","awesome shall call angel","highly-clustered"
3,"hg739rpo","does it look like a triangle at the bottom","look like triangle bottom","highly-clustered"
2,"hg739rpo","Go for it!","go","highly-clustered"
4,"hg739rpo","Ok thats not my 1","okay thats","highly-clustered"
1,"hg739rpo","My figure 2 looks like an apron...","figure look like apron","highly-clustered"
3,"hg739rpo","figure 5 ","figure","highly-clustered"
4,"hg739rpo","I don't think i have that","do think","highly-clustered"
1,"hg739rpo","Or a dress with a big collar, haha","dress big collar haha","highly-clustered"
3,"hg739rpo","yes ","yes","highly-clustered"
2,"hg739rpo","Kind of inverted triangle shapes?","kind invert triangle shape","highly-clustered"
4,"hg739rpo","nothing close to it","nothing close","highly-clustered"
1,"hg739rpo","Tep!","tep","highly-clustered"
2,"hg739rpo","Fig 2 for me","fig","highly-clustered"
1,"hg739rpo","Yep!*","yep","highly-clustered"
1,"hg739rpo","Cool!","cool","highly-clustered"
2,"hg739rpo","Call it apron?","call apron","highly-clustered"
1,"hg739rpo","Shall I call it 'apron'?","shall call apron","highly-clustered"
1,"hg739rpo","Yep.","yep","highly-clustered"
2,"hg739rpo","Lol yes!","lol yes","highly-clustered"
1,"hg739rpo","My figure 3 looks like antennae from a bug","figure look like antenna bug","highly-clustered"
3,"hg739rpo","yes does it have pointy corners","yes pointy corner","highly-clustered"
2,"hg739rpo","Rounded antennae top kind of facing each other?","round antenna top kind face","highly-clustered"
3,"hg739rpo","figure 3","figure","highly-clustered"
2,"hg739rpo","Fig 3 for me!","fig","highly-clustered"
4,"hg739rpo","don't have that either","do either","highly-clustered"
1,"hg739rpo","Yep. That's the one. Shall I call it 'antennae'?","yep thats one shall call antenna","highly-clustered"
2,"hg739rpo","Go for it","go","highly-clustered"
3,"hg739rpo","yep!","yep","highly-clustered"
1,"hg739rpo","My figure 4 looks like a shield with spikes on the top...","figure look like shield spike top","highly-clustered"
4,"hg739rpo","i think that's my 2","think thats","highly-clustered"
2,"hg739rpo","Is there a u-shape at the top and pointed bottom? Kind of narrower through the bottom half?","ushape top point bottom kind narrow bottom half","highly-clustered"
3,"hg739rpo","does it kinda look like swans","kinda look like swan","highly-clustered"
4,"hg739rpo","got one at least","get one less","highly-clustered"
2,"hg739rpo","Fig 5 for me if so!","fig","highly-clustered"
3,"hg739rpo","yesss","yesss","highly-clustered"
1,"hg739rpo","It looks more like a V shape, I guess. It's thin at the bottom and larger at the top. It's also symmetrical.","look like v shape guess thin bottom large top also symmetrical","highly-clustered"
3,"hg739rpo","that is figure  2 for me","figure","highly-clustered"
1,"hg739rpo","The only symmetrical one left. :)","symmetrical one leave","highly-clustered"
4,"hg739rpo","symmetrical?","symmetrical","highly-clustered"
2,"hg739rpo","Yes, Fig 5 then!","yes fig","highly-clustered"
3,"hg739rpo","call it attenae ?","call attenae","highly-clustered"
1,"hg739rpo","Awesome.","awesome","highly-clustered"
4,"hg739rpo","that is my 5","","highly-clustered"
1,"hg739rpo","Shall I call it 'shield'??","shall call shield","highly-clustered"
2,"hg739rpo","Yup!","yup","highly-clustered"
4,"hg739rpo","call it antenna","call antenna","highly-clustered"
1,"hg739rpo","And my figure 5 looks like a flag","figure look like flag","highly-clustered"
3,"hg739rpo","yes i have one that looks like a flag","yes one look like flag","highly-clustered"
3,"hg739rpo","figure 1","figure","highly-clustered"
2,"hg739rpo","With a little bite out of the handle part?","little bite handle part","highly-clustered"
2,"hg739rpo","Fig 4 for me!","fig","highly-clustered"
1,"hg739rpo","Yep, haha!","yep haha","highly-clustered"
4,"hg739rpo","yes","yes","highly-clustered"
3,"hg739rpo","yep","yep","highly-clustered"
4,"hg739rpo","that is 4","","highly-clustered"
1,"hg739rpo","Somebody must've been hungry. :D ","somebody mustve hungry have","highly-clustered"
2,"hg739rpo","Lol","lol","highly-clustered"
1,"hg739rpo","Shall I call it 'flag'?","shall call flag","highly-clustered"
2,"hg739rpo","Done!","do","highly-clustered"
1,"hg739rpo","Awesome-o!","awesomeo","highly-clustered"
3,"hg739rpo","lol i agree it is disjointed","lol agree disjoint","highly-clustered"
2,"hg739rpo","Sweet, thanks! Good luck with the rest :)","sweet thank good luck rest","highly-clustered"
3,"hg739rpo","yesss","yesss","highly-clustered"
3,"hg739rpo","what should we call it","call","highly-clustered"
2,"hg739rpo","Hiya!","hiya","highly-clustered"
3,"hg739rpo","hello","hello","highly-clustered"
4,"hg739rpo","Hi!","hello","highly-clustered"
6,"hg739rpo","Hi! Yes :) ","hello yes","highly-clustered"
5,"hg739rpo","Hey","hey","highly-clustered"
8,"hg739rpo","Hi","hello","highly-clustered"
2,"hg739rpo","With two inverted triangles? Fig 4 for me!","two invert triangle fig","highly-clustered"
3,"hg739rpo","should i start","start","highly-clustered"
6,"hg739rpo","Gotcha, figure 5","gotcha figure","highly-clustered"
8,"hg739rpo","Sure!","sure","highly-clustered"
2,"hg739rpo","Call it apron I guess?","call apron guess","highly-clustered"
4,"hg739rpo","Ok so firstly my 1 looks like a rotated L shape","okay firstly look like rotate l shape","highly-clustered"
6,"hg739rpo","Perfect","perfect","highly-clustered"
3,"hg739rpo","my first figure looks like an attenae, has hole in middle","first figure look like attenae hole middle","highly-clustered"
4,"hg739rpo","with a semicircle cut out of it","semicircle cut","highly-clustered"
2,"hg739rpo","Assymetrical with a sleeve on the left side and bite shape out of the right side?","assymetrical sleeve leave side bite shape right side","highly-clustered"
4,"hg739rpo","do you have this?","","highly-clustered"
3,"hg739rpo","that is shaped a bit like a heart","shape bite like heart","highly-clustered"
8,"hg739rpo","Is the hole almost spade like?","hole almost spade like","highly-clustered"
5,"hg739rpo","My first figure looks like a boomerang","first figure look like boomerang","highly-clustered"
8,"hg739rpo","Yes a heart works as well","yes heart work good","highly-clustered"
3,"hg739rpo","yesss","yesss","highly-clustered"
2,"hg739rpo","Fig 1 for me","fig","highly-clustered"
6,"hg739rpo","Smaller at the bottom, chunky at the top?","small bottom chunky top","highly-clustered"
2,"hg739rpo","Yup!","yup","highly-clustered"
8,"hg739rpo","We match!","match","highly-clustered"
3,"hg739rpo","perfect","perfect","highly-clustered"
6,"hg739rpo","Great, figure 2","great figure","highly-clustered"
6,"hg739rpo","Let's call it shield?","let call shield","highly-clustered"
5,"hg739rpo","Which indeed looks like a L shape","indeed look like l shape","highly-clustered"
6,"hg739rpo",":)","","highly-clustered"
8,"hg739rpo","What shall we name it?","shall name","highly-clustered"
2,"hg739rpo","And pointed base? Fig 3 for me!","point base fig","highly-clustered"
4,"hg739rpo","i think its the samer","think samer","highly-clustered"
3,"hg739rpo","spade?","spade","highly-clustered"
5,"hg739rpo","Okay go for it","okay go","highly-clustered"
2,"hg739rpo","Done","do","highly-clustered"
6,"hg739rpo","Fig 1","fig","highly-clustered"
8,"hg739rpo","Sounds good!","sound good","highly-clustered"
6,"hg739rpo","Round at the top?","round top","highly-clustered"
6,"hg739rpo","Yep","yep","highly-clustered"
6,"hg739rpo","call it bug?","call bug","highly-clustered"
3,"hg739rpo","my figure 2  has lots of triangles","figure lot triangle","highly-clustered"
6,"hg739rpo","Sure","sure","highly-clustered"
3,"hg739rpo","looks like an apron","look like apron","highly-clustered"
2,"hg739rpo","Fig 2 for me!","fig","highly-clustered"
8,"hg739rpo","That's my figure 4!","thats figure","highly-clustered"
2,"hg739rpo","Nice","nice","highly-clustered"
3,"hg739rpo","great call it apron?","great call apron","highly-clustered"
8,"hg739rpo","Its a series of overlapping triangles right?","series overlap triangle right","highly-clustered"
8,"hg739rpo","Yes","yes","highly-clustered"
6,"hg739rpo","Yes","yes","highly-clustered"
3,"hg739rpo","yesss","yesss","highly-clustered"
2,"hg739rpo","Also Fig 5 for me :)","also fig","highly-clustered"
4,"hg739rpo","moving on, 2nd i have a symmetrical shape, flat round bottom with 2 things sticking out of it","move nd symmetrical shape flat round bottom thing stick","highly-clustered"
3,"hg739rpo","my figure 3 looks a bit like a flag","figure look bite like flag","highly-clustered"
2,"hg739rpo","Nice!","nice","highly-clustered"
5,"hg739rpo","same","","highly-clustered"
6,"hg739rpo","Does it have almost a right angle for the top right corner?","almost right angle top right corner","highly-clustered"
6,"hg739rpo","like a boomerang with a chunk out of it?","like boomerang chunk","highly-clustered"
