"id_in_session","session_code","body"
18,"e4n3narf","I can also say that, yes. like antenna"
14,"e4n3narf","My figure 2 looks like a bug's antennae "
5,"e4n3narf","okies"
8,"e4n3narf","we can name them antenna and shield then, agreed ?"
17,"e4n3narf","ok were on the same page."
15,"e4n3narf","Yes, mine are the same"
7,"e4n3narf","Yeah "
7,"e4n3narf","Perfect"
19,"e4n3narf","I was going to say my fig 1 looks like a tie at the bottom."
15,"e4n3narf",":)"
6,"e4n3narf","yes"
16,"e4n3narf","two round ish balls that don't quite meet?"
9,"e4n3narf","yes"
14,"e4n3narf","Yes"
17,"e4n3narf","don't know how to do that but likewise"
16,"e4n3narf","that is my figure 1"
18,"e4n3narf","I think we're looking at the same order"
14,"e4n3narf","What would you like to call it?"
16,"e4n3narf","hi!"
15,"e4n3narf","Hello!"
14,"e4n3narf","Hello!"
6,"e4n3narf","figure 1 antenna"
13,"e4n3narf","my figure 1 looks like s snail"
6,"e4n3narf","figure two spiky shield "
18,"e4n3narf","My figure 1 looks like snail heads looking at each other"
15,"e4n3narf","My figure 1 looks like a dragon, figure 2 looks like a septum piercing.. you?"
19,"e4n3narf","Fig 1 looks like snail heads. Rounded at the top."
6,"e4n3narf","seems they are opposite "
14,"e4n3narf","The one with the curved edges, right?"
17,"e4n3narf","that's my figure 2"
18,"e4n3narf","My figure 2 looks like a handheld mirror with spikes on it"
16,"e4n3narf","my figure two looks like a dragon/shield with 9 points"
3,"e4n3narf","figure 2 looks like a spiky mirror"
13,"e4n3narf","yes looks like a heart shape"
14,"e4n3narf","That's also my figure 1. Should we call it snail? "
13,"e4n3narf","sure"
6,"e4n3narf","perfect!"
17,"e4n3narf","same but mine is figure 1"
18,"e4n3narf","So our order is different"
19,"e4n3narf","Yes, same order here as well"
16,"e4n3narf","my figure one looks like a septum piercing, two ball like figures that don't connect"
17,"e4n3narf","we're switched"
13,"e4n3narf","figure 2 looks like a dragons head"
18,"e4n3narf","yes"
3,"e4n3narf","yes perfect"
19,"e4n3narf","What should we call these items?"
14,"e4n3narf","Yes that is also my figure 2. Let's call it dragon? "
15,"e4n3narf","Okay. I named 1. Dragon and 2. Shield"
3,"e4n3narf","snail heads"
13,"e4n3narf","yes"
17,"e4n3narf","what do you want to call it"
13,"e4n3narf","dragon"
3,"e4n3narf","spiky mirror?"
19,"e4n3narf","okay"
16,"e4n3narf","sounds good"
14,"e4n3narf","Great! :)"
18,"e4n3narf","your fig 1, mirror, your fig 2, snail head?"
3,"e4n3narf","perfect"
17,"e4n3narf","yes"
18,"e4n3narf","cool"
17,"e4n3narf","lowercase right?"
16,"e4n3narf","Hi!"
17,"e4n3narf","Helloo"
16,"e4n3narf","My figure one looks like a bugs antennae"
6,"e4n3narf","Fig 1 spiky shield "
19,"e4n3narf","Fig 1 is spooky mirror"
17,"e4n3narf","same"
16,"e4n3narf","Two ball like things that don't connect"
19,"e4n3narf","fig 2 for you?"
16,"e4n3narf","What should we call it?"
6,"e4n3narf","Fig 2 Antennae"
19,"e4n3narf","yes, same"
17,"e4n3narf","previous people said snail head or mirror . but I like snail head"
16,"e4n3narf","snail head works"
16,"e4n3narf","Figure 2 is like a shielf"
16,"e4n3narf","shield"
16,"e4n3narf","with 9 points"
17,"e4n3narf","yup same"
17,"e4n3narf","any name?"
16,"e4n3narf","Shield?"
17,"e4n3narf","yupp"
6,"e4n3narf","Fab. Call them mirror and antenna?"
16,"e4n3narf","Perfect. Done."
19,"e4n3narf","yes"
19,"e4n3narf","all done"
16,"e4n3narf","Hi :)"
18,"e4n3narf","hello"
16,"e4n3narf","My figure one looks like a shield with 9 points"
19,"e4n3narf","fig 1 is the spooky mirror for me"
19,"e4n3narf","2 is antennae"
18,"e4n3narf","That sounds like my figure 2"
17,"e4n3narf","wait can u describe it more?"
16,"e4n3narf","What should we call it?"
18,"e4n3narf","how about Shield?"
19,"e4n3narf","fig 1 has lots of angular spikes"
16,"e4n3narf","Sounds good."
17,"e4n3narf","oh that's my 2nd figure"
16,"e4n3narf","My figure 2 looks kind of like a snail"
18,"e4n3narf","My figure 2 looks kinda like snail heads"
18,"e4n3narf","1!"
18,"e4n3narf","i meant 1"
16,"e4n3narf","ha ok. figure 1 for yo"
16,"e4n3narf","what should we call it"
19,"e4n3narf","fig 2 is rounded at the top"
18,"e4n3narf","Snails?"
16,"e4n3narf","Perfect"
18,"e4n3narf","awesome"
16,"e4n3narf","done"
18,"e4n3narf","cool"
17,"e4n3narf","yeah they look like 2 snails making a heart"
19,"e4n3narf","saw a snail head as well"
18,"e4n3narf","This was the fastest I think i've gotten these sorted "
17,"e4n3narf","yea ours are switched"
16,"e4n3narf","haha"
21,"lyrisecf","hi"
24,"lyrisecf","Hello!"
23,"lyrisecf","hello"
20,"lyrisecf","hey! "
22,"lyrisecf","hi"
7,"lyrisecf","hello"
2,"lyrisecf","Hello"
4,"lyrisecf","hello"
22,"lyrisecf","my fig 1 looks like a shield"
21,"lyrisecf","my first figure is like a spiky shield"
24,"lyrisecf","So I see two figures"
21,"lyrisecf","has 4 spikes on top"
23,"lyrisecf","my fig 1 looks like a bug antenna"
20,"lyrisecf","my fig1 looks like a spiky shield, and yours?"
24,"lyrisecf","one looks like a pair of antennae"
22,"lyrisecf","like a spiky shield"
21,"lyrisecf","and narrow on the bottom"
7,"lyrisecf","my figure 1 looks like a spiky dragon head, and figure two looks like antenna"
2,"lyrisecf","That's figure 2 for me"
4,"lyrisecf","is it skinny at the bottom?"
24,"lyrisecf","like the ones bugs have"
20,"lyrisecf","my fig2 looks like a pair of rounded antennae"
21,"lyrisecf","okay great! calling it shield?"
22,"lyrisecf","and my fig 2 looks like antennae"
23,"lyrisecf","ok so we have inverted"
2,"lyrisecf","Yep, sure"
22,"lyrisecf","yes!"
21,"lyrisecf","the other one is like antennae"
1,"lyrisecf","my fig 1 looks like a heart "
24,"lyrisecf","and other one looks like a shiled"
21,"lyrisecf","that are about to touch each other"
24,"lyrisecf","with pointy edges"
2,"lyrisecf","That's figure 1 for me"
24,"lyrisecf","ah okay"
7,"lyrisecf","I believe so"
21,"lyrisecf","great!"
21,"lyrisecf","calling it antenna?"
23,"lyrisecf","so one we call antenna and the other one shield?"
1,"lyrisecf","fig 2 is the spikey sheild"
2,"lyrisecf","Works for me"
4,"lyrisecf","the shield is my fig1"
20,"lyrisecf","ok, that's my antennae haha"
22,"lyrisecf","alrighty"
7,"lyrisecf","yes, perfect"
20,"lyrisecf","so I can enter those?"
24,"lyrisecf","So I call 2: antennae 1:shield?"
23,"lyrisecf","great"
21,"lyrisecf","perfect!"
4,"lyrisecf","call it shield?"
1,"lyrisecf","fig 2 - spikey sheild"
23,"lyrisecf","ggs"
22,"lyrisecf","then 2 is antennae"
24,"lyrisecf","cheers"
22,"lyrisecf","yep"
7,"lyrisecf","just to check, shield has a long droopy nose"
4,"lyrisecf","yeah"
24,"lyrisecf","that was quick after waiting"
23,"lyrisecf","yes"
23,"lyrisecf","and spikes"
22,"lyrisecf","cool"
23,"lyrisecf","on top"
1,"lyrisecf","can you confim other name"
7,"lyrisecf","yarr"
7,"lyrisecf","and antenna makes a little heart shape sort of?"
23,"lyrisecf","indeed"
20,"lyrisecf","yes, and antennae are your fig1?"
7,"lyrisecf","ez"
1,"lyrisecf","yes"
23,"lyrisecf","ez"
20,"lyrisecf","howdy"
7,"lyrisecf","hello"
24,"lyrisecf","Hi!"
23,"lyrisecf","hello good evening"
22,"lyrisecf","hi"
2,"lyrisecf","Hello"
21,"lyrisecf","hi, my first figure is like antennae "
8,"lyrisecf","Hello"
21,"lyrisecf","of a bug"
13,"lyrisecf","hello!"
22,"lyrisecf","my fig 1 looks like a shield"
20,"lyrisecf","my fig1 looks like a pair of rounded antennae"
21,"lyrisecf","there are two of them"
23,"lyrisecf","my figure one looks like a bug antenna"
22,"lyrisecf","and 2 looks like antennae"
24,"lyrisecf","So I have two figures"
21,"lyrisecf","like about to touch each other"
7,"lyrisecf","my figure one looks like little bug antenna and my figure two looks like a droopy dragon shield"
23,"lyrisecf","very rounded"
24,"lyrisecf","one looks like a shield to me"
2,"lyrisecf","That's figure 2 for me"
8,"lyrisecf","That is my figure 2"
24,"lyrisecf","it has pointy edges"
20,"lyrisecf","my fig2 like a spiky shield of sorts"
23,"lyrisecf","figure two like a shield"
23,"lyrisecf","ok ok"
2,"lyrisecf","And that's figure 1 for me"
22,"lyrisecf","aha so 1=2 and 2=1"
1,"lyrisecf","my fig 1 looks like a bug antenna "
13,"lyrisecf","I think my figure 1 is the same. I was going to say dragons head"
22,"lyrisecf","let's call them shield and antennae?"
24,"lyrisecf","and other one obviously looks like an antennae"
21,"lyrisecf","great! calling it antennae"
13,"lyrisecf","but shield works"
8,"lyrisecf","Yes and the shield is my figure one"
21,"lyrisecf","?"
7,"lyrisecf","agreed"
1,"lyrisecf","fig 2 looks like a spikey sheikd"
23,"lyrisecf","perfect"
20,"lyrisecf","ok, so that's easy! I will enter antennae and shield"
1,"lyrisecf","antenna is good"
23,"lyrisecf","so we call them shield and antenna?"
7,"lyrisecf","just to confirm, shield is spiky"
8,"lyrisecf","yes"
24,"lyrisecf","like pair of bug anntennae"
2,"lyrisecf","Yep, perfect!"
21,"lyrisecf","yes the shield is my second figure too"
22,"lyrisecf","yes"
21,"lyrisecf","great!"
20,"lyrisecf","2 points for us!"
23,"lyrisecf","fantastic"
1,"lyrisecf","cool!"
7,"lyrisecf","antennae has smooth shapes like two commas and then little spiky side bits"
13,"lyrisecf","figure 2 looks like bug antennae to me as well"
24,"lyrisecf","yeahm I was going to say a medieavel shield with dragon head :D"
22,"lyrisecf","right!"
13,"lyrisecf","I will take it!"
7,"lyrisecf","we got this"
22,"lyrisecf","noiceee"
24,"lyrisecf","So I call it shield simply"
24,"lyrisecf","and antennae"
2,"lyrisecf","Placing my bet we see 0 points on the next page"
13,"lyrisecf","yes that works! "
13,"lyrisecf","shield and antennae it is :)"
24,"lyrisecf","cheers, 1: shield, 2:antennae"
23,"lyrisecf","teamwork :)"
22,"lyrisecf","hi!"
23,"lyrisecf","hello"
21,"lyrisecf","hi"
20,"lyrisecf","howdy"
24,"lyrisecf","Hello"
5,"lyrisecf","hello!"
2,"lyrisecf","Hi!"
22,"lyrisecf","my fig 1 looks like antennae"
21,"lyrisecf","my first figure is like a shield"
9,"lyrisecf","Hi"
23,"lyrisecf","my first figure looks like bug antenna"
20,"lyrisecf","my fig1 look like a shield, with spikes"
21,"lyrisecf","has 4 spikes on top"
22,"lyrisecf","and fig 2 looks like a shield"
24,"lyrisecf","I see two figures!"
21,"lyrisecf","narrow on the bottom"
23,"lyrisecf","and my second like a shield"
1,"lyrisecf","my fig 1 is a spikey sheild what is is it for you"
23,"lyrisecf","with spikes"
5,"lyrisecf","my fig 2 looks like antennae"
23,"lyrisecf","ok great"
4,"lyrisecf","that is my fig. 2"
9,"lyrisecf","So does my figure 1"
5,"lyrisecf","rounded at the bottom"
20,"lyrisecf","my fig2 looks like a pair of rounded antennae on a slug"
23,"lyrisecf","so we call them that?"
24,"lyrisecf","one looks like a pair of bug antennae, I think it is very obvious"
2,"lyrisecf","That's figure 2 for me"
21,"lyrisecf","great! calling it shield?"
20,"lyrisecf","ok"
22,"lyrisecf","right!"
4,"lyrisecf","yeah"
5,"lyrisecf","but spikes each side"
9,"lyrisecf","my figure 2 looks the same"
22,"lyrisecf","yep"
23,"lyrisecf","great"
21,"lyrisecf","ant the other one is like a bug antennae"
22,"lyrisecf","so 1=2 and 2=1"
23,"lyrisecf","we are done"
5,"lyrisecf","and fig 1 looks like a shield"
21,"lyrisecf","like two of them"
5,"lyrisecf","yeahhhh"
1,"lyrisecf","i will call that sheild ?"
23,"lyrisecf","gg"
24,"lyrisecf","And the other one looks like a shield I must say, like medieval shield :D"
21,"lyrisecf","are about to touch each other"
23,"lyrisecf","ez"
2,"lyrisecf","Sure"
20,"lyrisecf","great, so I will enter 1 = shield, and 2 = antennae"
22,"lyrisecf","im calling them antennae and shield then"
5,"lyrisecf","very pointy shield"
5,"lyrisecf","yeahh okay"
22,"lyrisecf","that's right"
9,"lyrisecf","ok"
20,"lyrisecf","2 points for us ,hopefully!"
23,"lyrisecf","have a pleasant evening"
4,"lyrisecf","is it kinda point on the sides, round at the top?"
24,"lyrisecf","Which numbers are those for you?"
9,"lyrisecf","great"
5,"lyrisecf","shield and antennae"
24,"lyrisecf","My 1st is shield, 2nd is antennae"
1,"lyrisecf","my fig 2 looks like 2 bug antennas"
5,"lyrisecf","sorted"
23,"lyrisecf","thank you"
21,"lyrisecf","yes"
1,"lyrisecf","that should be your fig 1"
21,"lyrisecf","kind of "
2,"lyrisecf","Yep, that's fig 1 for me"
4,"lyrisecf","ok thats my fig.1"
22,"lyrisecf","and opposite on my end hahah"
24,"lyrisecf","I need the numbers to input ahah"
21,"lyrisecf","great!"
4,"lyrisecf","shall we call it 'bug'"
21,"lyrisecf","i wrote bug antennae"
24,"lyrisecf","great,"
1,"lyrisecf","perfect and i called that antenna"
21,"lyrisecf","is that ok"
5,"lyrisecf","i forgot what the next step will be will it ask for my figure 1 name"
2,"lyrisecf","Great!"
24,"lyrisecf","1: shield 2: antennae then"
4,"lyrisecf","yeah all good"
5,"lyrisecf","or yours"
21,"lyrisecf","great!"
24,"lyrisecf","Good??"
24,"lyrisecf","cheers"
22,"lyrisecf","hi!"
21,"lyrisecf","hi"
4,"lyrisecf","hello"
23,"lyrisecf","hey"
2,"lyrisecf","Hello!"
5,"lyrisecf","hello"
24,"lyrisecf","Hello!"
13,"lyrisecf","hello!"
21,"lyrisecf","my first fig is like a bug antennae"
8,"lyrisecf","hello"
14,"lyrisecf","Hi!"
20,"lyrisecf","hey!"
22,"lyrisecf","my fig 1 looks like antennae"
5,"lyrisecf","my fig 1 looks like a sheild"
23,"lyrisecf","my first figure looks like a shield with some spikes"
2,"lyrisecf","My fig 1 looks like a pointed shield"
15,"lyrisecf","Hi there!"
9,"lyrisecf","hello"
24,"lyrisecf","So I see two figures!"
8,"lyrisecf","that is my figure 2"
5,"lyrisecf","and 2 antennae"
4,"lyrisecf","yeah same"
22,"lyrisecf","and fig 2 looks like a shield"
20,"lyrisecf","my fig1 looks like a pair of rounded antennae on a slug"
4,"lyrisecf","what shall we call it?"
23,"lyrisecf","and my second figure like antenna from a bug"
21,"lyrisecf","the shield one is like point on top right?"
13,"lyrisecf","figure one looks like bug antennae to me"
8,"lyrisecf","and your figure 2 is my figure 1, like a shield"
24,"lyrisecf","One looks like an antennae to me! Very obvious pair of bug antennae"
21,"lyrisecf","has 4 spikes on top"
2,"lyrisecf","Should I just call it shield?"
20,"lyrisecf","my fig2 looks like a spiky shield"
23,"lyrisecf","they are also 1 shield and 2 antenna?"
5,"lyrisecf","yeah thats it"
9,"lyrisecf","my figure one looks like two swans almost kissing"
4,"lyrisecf","yeah sounds good"
5,"lyrisecf","one big point on the bottom"
21,"lyrisecf","great!"
3,"lyrisecf","thats my figure 2"
21,"lyrisecf","and the other one is antennae"
14,"lyrisecf","Yes! My fig 1 is also the bug antennae"
15,"lyrisecf","With the rounded ends? Yes, I have the same figure one"
5,"lyrisecf","yesss"
2,"lyrisecf","And figure to looks like antennae"
20,"lyrisecf","ah good!"
23,"lyrisecf","great"
22,"lyrisecf","okay so 1=2 and 2=1"
5,"lyrisecf","my fig 1 shield and fig 2 antennae "
13,"lyrisecf","figure two looks like a dragons head with spikey ends around it. Does that sound correct?"
21,"lyrisecf","okay thats the reverse for me"
20,"lyrisecf","so I will enter 1 = antenna, 2 = shield"
5,"lyrisecf","so you the other way round?"
24,"lyrisecf","The other one looks like a shield to me, like the Medieavel age shields "
4,"lyrisecf","yeah same for me"
22,"lyrisecf","is it cool if i call them antennae and shield?"
5,"lyrisecf","okay"
21,"lyrisecf","wrote down the answers!"
4,"lyrisecf","what do you want to call it"
4,"lyrisecf","?"
5,"lyrisecf","where do i write them???"
20,"lyrisecf","hopefully 2 points for us!"
9,"lyrisecf","ok figure 1 name could be swan and figure 2 spikes"
3,"lyrisecf","my figure 1 looks like like a tie "
5,"lyrisecf","i did it wrong last time"
2,"lyrisecf","Just called it antennae"
21,"lyrisecf","I think only one person writes it"
8,"lyrisecf","yes that is correct. my figure 2 is antenna and my figure 1 is shield"
24,"lyrisecf","so 1: antennae 2: shield?"
4,"lyrisecf","ok cool"
21,"lyrisecf","on the last round i didn't write"
24,"lyrisecf","what do you say?"
5,"lyrisecf","ahhh so is that you"
2,"lyrisecf","perfect!"
21,"lyrisecf","yes!"
22,"lyrisecf","noice!"
15,"lyrisecf","I think I'm happy with that, a dragon's head or skull, long nose"
14,"lyrisecf","Agreed! "
5,"lyrisecf","ahhh same and they got 0/2"
21,"lyrisecf","I called shield and antennae"
4,"lyrisecf","sooo"
15,"lyrisecf","Sounds like we have the same order"
5,"lyrisecf","yes thats it"
21,"lyrisecf","hahaha"
13,"lyrisecf","yes thats what I see :)"
4,"lyrisecf","have a nice day?"
21,"lyrisecf","hope we will get 2!"
24,"lyrisecf","alright, perfect :) cheers"
2,"lyrisecf","You too"
5,"lyrisecf","what is it asking you"
14,"lyrisecf","Take care "
5,"lyrisecf","for my figs "
24,"lyrisecf","shield one has pointy edges right?"
24,"lyrisecf",":D"
8,"lyrisecf","hello"
5,"lyrisecf","hi"
7,"lyrisecf","hello there"
14,"lyrisecf","Hello"
13,"lyrisecf","hi!"
5,"lyrisecf","fig 1 shield"
7,"lyrisecf","my figure 1 looks like a spiky dragon head"
8,"lyrisecf","my figure 1 looks like a shield "
5,"lyrisecf","fig 2 antennae"
1,"lyrisecf","Can you describe your fig 1"
5,"lyrisecf","yesss"
9,"lyrisecf","hi, my fig 1 looks like two swans almost kissing"
14,"lyrisecf","My fig 1 is a shield "
3,"lyrisecf","my figure 1 looks like some sort of tie"
13,"lyrisecf","that is exactly what I have as well"
5,"lyrisecf","if i name it shield is that ok"
8,"lyrisecf","okay great"
7,"lyrisecf","yeah thats cool"
5,"lyrisecf","my fig 1 is shield"
6,"lyrisecf","Does it also look like 2 fists at the end of arms?"
3,"lyrisecf","my figure 2 looks likes two swans kissing"
13,"lyrisecf","my figure 2 is like a dragons head, or I'll take shield"
5,"lyrisecf","and my fig 2 looks like an antennae"
15,"lyrisecf","Hi there! Just making sure, does your figure 1 have these round ends at the top?"
5,"lyrisecf","whats your fig 2"
7,"lyrisecf","my figure 2 looks like two sock puppets about to kiss"
9,"lyrisecf","Fig 2 looks like a spikey tie"
13,"lyrisecf","looks like we have the same order"
9,"lyrisecf","yes"
5,"lyrisecf","okay yeah i see that"
18,"lyrisecf","Figure 1 looks like a bird facing down"
5,"lyrisecf","hahahhahaha"
5,"lyrisecf","what shall we name it"
7,"lyrisecf","curved shape but with little spikes at the bottom edge"
5,"lyrisecf","yeah"
6,"lyrisecf","The swans kissing are my Fig 1"
7,"lyrisecf","Antennae is fine"
7,"lyrisecf","figure 1 shield"
5,"lyrisecf","okay"
6,"lyrisecf","My Fig 2 is the spikey tie"
18,"lyrisecf","Lets name figure 1 Tie"
7,"lyrisecf","figure 2 antennae"
15,"lyrisecf","Or, actually! Is your figure 1 pointy instead"
14,"lyrisecf","No, that's my figure 2. It's forms in the shape of a heart, correct/"
13,"lyrisecf","yes"
3,"lyrisecf","ok"
5,"lyrisecf","its been the same for me each game"
1,"lyrisecf","1 is antenna and 2 is the shield"
13,"lyrisecf","that sounds right to me"
14,"lyrisecf","Yes, my figure 1 is pointy"
7,"lyrisecf","same"
9,"lyrisecf","ok"
7,"lyrisecf","droopy dragon shield"
15,"lyrisecf","Got you, that's my figure 2"
18,"lyrisecf","and Figure 2 Swan"
1,"lyrisecf","i have labelled them shield and antenna"
5,"lyrisecf","and kissing socks"
5,"lyrisecf","lol"
8,"lyrisecf","hi"
7,"lyrisecf","hi there"
5,"lyrisecf","hi"
8,"lyrisecf","my figure 1 looks like a bug antenna"
6,"lyrisecf","My Fig 1 looks like a spikey tie"
5,"lyrisecf","fig 1 shield"
4,"lyrisecf","hello"
7,"lyrisecf","my figure 1 is the spiky dragon shaped shield"
5,"lyrisecf","fig 2 antennae"
3,"lyrisecf","my figure 1 looks likes two swans"
8,"lyrisecf","that shield is my figure 2"
4,"lyrisecf","ok"
15,"lyrisecf","Hello there"
5,"lyrisecf","that make sense ?"
7,"lyrisecf","my figure 2 is the smooth shaped antenna"
17,"lyrisecf","hi"
9,"lyrisecf","hi, Figure 1 looks like two swans almost kissing"
14,"lyrisecf","hello. My figure 1 is the pointed object"
4,"lyrisecf","yeah"
5,"lyrisecf","its been the same for me each round"
4,"lyrisecf","same"
3,"lyrisecf","my figure 2 looks like a spikey tie"
6,"lyrisecf","Shall we call your figure 2 Tie"
4,"lyrisecf","name them the same?"
3,"lyrisecf","yes"
9,"lyrisecf","or antennas"
7,"lyrisecf","happy to name them shield and antenna?"
5,"lyrisecf","is yours opposite?"
5,"lyrisecf","yeah"
17,"lyrisecf","do you have any idea"
4,"lyrisecf","yes"
8,"lyrisecf","yes that works!"
5,"lyrisecf","shield n antennae"
6,"lyrisecf","And Fig 1 Swans?"
5,"lyrisecf","okayyyy"
4,"lyrisecf","sweet"
3,"lyrisecf","yes"
9,"lyrisecf","Figure 2 is the shield for me too"
18,"lyrisecf","Figure 1 looks like a tie"
5,"lyrisecf","easily done then hopefully"
8,"lyrisecf","So my figure 1 is your figure 2, and my figure 2 is your figure 1"
15,"lyrisecf","My figure 1 looks like a dragon head from above"
7,"lyrisecf","yes correct"
5,"lyrisecf","first person got it wrong :("
18,"lyrisecf","Figure 2 like 2 swans kissing"
6,"lyrisecf","Perfect :)"
8,"lyrisecf","awesome"
7,"lyrisecf","just to be 100% sure, the shield has a long droopy nose"
9,"lyrisecf","sure"
8,"lyrisecf","yes that is correct"
4,"lyrisecf","every person has got it wrong for me "
7,"lyrisecf","and the antenna has like a pointy semi circle type base"
8,"lyrisecf","yup"
4,"lyrisecf","hopefully i havent ballsed this up"
5,"lyrisecf","it should just be whats on ur screen i think"
15,"lyrisecf","Does that correspond to any number of yours?"
5,"lyrisecf","if ur fig 1 is a shielf"
7,"lyrisecf","shield figure 1, antenna figure 2. for you its the reverse"
5,"lyrisecf","and 2 an antennae"
8,"lyrisecf","yes"
4,"lyrisecf","nah its opposite for me"
8,"lyrisecf","great work"
4,"lyrisecf","i think i got it"
5,"lyrisecf","AHH"
5,"lyrisecf","okay"
15,"lyrisecf","Figure 2 kind of looks like antennae"
16,"lyrisecf","HELLO MY FIGURE IS A CURVED OBJECT"
13,"lyrisecf","hello!"
18,"lyrisecf","Figure 1 looks like 2 swans kissing"
17,"lyrisecf","hi"
14,"lyrisecf","Hello. My figure 1 is the heart shaped and figure 2 is pointed"
3,"lyrisecf","hi my figure 1 looks likes two swans"
18,"lyrisecf","Figure 2 looks like a Tie"
15,"lyrisecf","Hi there. My figure 1 kind of looks like beetle antennae"
6,"lyrisecf","My figure 1 looks like Swans Almost Kissing and My Figure 2 looks like a spikey tie"
17,"lyrisecf","uhh"
3,"lyrisecf","my figure 2 looks like a spikey tie"
17,"lyrisecf","okay"
13,"lyrisecf","Straight and to the point- love it. Mine is opposite so I will log that down real quick"
6,"lyrisecf","Yes"
14,"lyrisecf","Thanks! I've been doing my best"
3,"lyrisecf","yours"
15,"lyrisecf","And my figure 2 looks like a dragon skull from above"
6,"lyrisecf","Perfect :)"
18,"lyrisecf","How does figure 1 & 2 Looks on your side?"
13,"lyrisecf","Easiest one yet!"
14,"lyrisecf","I wish you luck! Take care"
13,"lyrisecf","same to you"
3,"lyrisecf","?"
17,"lyrisecf","hi"
6,"lyrisecf","My Figure 1 looks like a spikey tie"
6,"lyrisecf","Or a Dragons head"
6,"lyrisecf","Figure 2 looks like caterpillars on a leaf"
16,"lyrisecf","hello"
18,"lyrisecf","Hi"
18,"lyrisecf","My figure 1 looks like a Tie"
18,"lyrisecf","what of you?"
18,"lyrisecf","Figure 2 looks like 2 swans kissing"
18,"lyrisecf","Lets name Figure 1 : Tie"
18,"lyrisecf","Figure 2 : Swans"
